id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:58:49,2022-08-01 09:00:18,2022-08-01 09:00:19,2022-08-01 08:27:32,113.997489,22.610557,0,54,66233.9,1,0,1,526
8330,2022-08-01 09:00:21,2022-08-01 09:00:21,2022-08-01 09:00:21,2022-08-01 06:51:48,113.991958,22.600194,22,200,70657.8,1,1,5,461
8335,2022-08-01 09:00:18,2022-08-01 09:00:19,2022-08-01 09:00:18,2022-08-01 07:58:08,113.99916,22.599882,17,238,65919.4,1,1,2,761
8345,2022-08-01 09:00:19,2022-08-01 09:00:18,2022-08-01 09:00:19,2022-08-01 06:33:33,113.997573,22.610565,11,125,54478.8,1,0,1,533
8365,2022-08-01 09:00:09,2022-08-01 09:00:09,2022-08-01 09:00:09,2022-08-01 06:58:33,113.996551,22.602975,23,266,59553.3,2,0,9,341
8371,2022-08-01 09:00:18,2022-08-01 09:00:21,2022-08-01 09:00:18,2022-08-01 06:55:55,113.991935,22.602287,20,25,74770.9,1,1,13,148
8411,2022-08-01 08:59:52,2022-08-01 09:00:10,2022-08-01 09:00:07,2022-08-01 06:50:11,113.99488,22.595729,0,62,51240.3,2,0,5,691
8421,2022-08-01 09:00:19,2022-08-01 09:00:19,2022-08-01 09:00:19,2022-08-01 07:19:03,113.994781,22.606119,24,60,65952.1,2,0,3,576
8458,2022-08-01 09:00:14,2022-08-01 09:00:17,2022-08-01 09:00:14,2022-08-01 06:50:50,113.995231,22.606563,16,187,66158.7,1,0,4,227
8470,2022-08-01 09:00:20,2022-08-01 09:00:20,2022-08-01 09:00:20,2022-08-01 06:34:14,113.99887,22.60761,23,10,61827.7,2,1,12,372
18447,2022-08-01 09:00:11,2022-08-01 09:00:15,2022-08-01 09:00:11,2022-07-30 11:42:10,113.99842,22.599302,24,233,42146.2,1,1,9,598
